,Itemcode,Item Description,Brand,Pack-size,Vendor ID,Receive Date,PO Number,PO Line #,Ordered Quantity,Order UOM,Received Quantity,Rec. UOM,Weight (LB),Variance (Quantity),Estimate Inventory Cost,Actual Inventory Cost,Variance (Inventory Cost),Estimate Add-on Cost,Actual Add-on Cost,Variance (Add-on Cost),Price per Case ($)
1117,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/01/2015,1642,2,280,CS,280,CS,0.0,0.0,4886.0,4886.0,0.0,503.85,503.85,0.0,17.45
1118,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/01/2015,1645,1,665,CS,665,CS,0.0,0.0,11936.75,11936.75,0.0,1641.42,1641.42,0.0,17.95
1119,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/08/2015,1659,1,245,CS,245,CS,0.0,0.0,4299.75,4299.75,0.0,438.33,438.33,0.0,17.55
1120,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/08/2015,1662,1,595,CS,595,CS,0.0,0.0,10680.25,10680.25,0.0,1459.39,1459.39,0.0,17.95
1121,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/15/2015,1668,1,350,CS,350,CS,0.0,0.0,6142.5,6142.5,0.0,637.5,637.5,0.0,17.55
1122,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/21/2015,1681,2,770,CS,770,CS,0.0,0.0,13860.0,13860.0,0.0,1942.45,1942.45,0.0,18.0
1123,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/22/2015,1680,2,280,CS,280,CS,0.0,0.0,4914.0,4914.0,0.0,503.85,503.85,0.0,17.55
1124,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/29/2015,1690,2,280,CS,280,CS,0.0,0.0,4914.0,4914.0,0.0,503.85,503.85,0.0,17.55
1125,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,04/30/2015,1689,2,735,CS,735,CS,0.0,0.0,13230.0,13230.0,0.0,913.89,913.89,0.0,18.0
1126,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,05/06/2015,1704,2,280,CS,280,CS,0.0,0.0,4914.0,4914.0,0.0,503.85,503.85,0.0,17.55
1127,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,05/13/2015,1709,2,875,CS,875,CS,0.0,0.0,15750.0,15750.0,0.0,2138.35,2138.35,0.0,18.0
1128,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,05/13/2015,1710,2,245,CS,245,CS,0.0,0.0,4299.75,4299.75,0.0,438.33,438.33,0.0,17.55
1129,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,05/20/2015,1725,2,280,CS,280,CS,0.0,0.0,4914.0,4914.0,0.0,503.85,503.85,0.0,17.55
1130,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,05/22/2015,1738,2,875,CS,875,CS,0.0,0.0,15750.0,15750.0,0.0,2225.76,2225.76,0.0,18.0
1131,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUL,05/27/2015,1741,2,128,CS,268,CS,0.0,109.38,4703.4,4703.4,0.0,488.14,488.14,0.0,17.549999999999997
1132,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,04/05/2016,3301,1,70,CS,70,CS,0.0,0.0,1347.5,1347.5,0.0,0.0,0.0,0.0,19.25
1133,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,04/12/2016,3312,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1134,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,04/15/2016,3329,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1135,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,04/19/2016,3328,1,70,CS,70,CS,0.0,0.0,1347.5,1347.5,0.0,0.0,0.0,0.0,19.25
1136,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,04/22/2016,3338,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1137,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,04/26/2016,3340,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1138,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,04/29/2016,3357,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1139,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/03/2016,3367,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1140,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/06/2016,3373,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1141,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/09/2016,3380,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1142,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/13/2016,3392,1,70,CS,70,CS,0.0,0.0,1347.5,1347.5,0.0,281.19,281.19,0.0,19.25
1143,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/17/2016,3397,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1144,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/19/2016,3398,1,8,CS,8,CS,0.0,0.0,154.0,154.0,0.0,10.0,10.0,0.0,19.25
1146,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/24/2016,3419,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1147,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/26/2016,3424,4,6,CS,6,CS,0.0,0.0,115.5,115.5,0.0,5.25,5.25,0.0,19.25
1148,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,05/27/2016,3430,1,70,CS,70,CS,0.0,0.0,1347.5,1347.5,0.0,0.0,0.0,0.0,19.25
1149,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,06/02/2016,3436,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1150,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,06/03/2016,3433,1,70,CS,70,CS,0.0,0.0,1347.5,1347.5,0.0,0.0,0.0,0.0,19.25
1151,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,SUN,06/10/2016,3467,1,35,CS,35,CS,0.0,0.0,673.75,673.75,0.0,0.0,0.0,0.0,19.25
1152,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,LYM,09/19/2016,4147,16,1,CS,1,CS,0.0,0.0,22.5,22.5,0.0,6.19,6.19,0.0,22.5
1154,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,ORB,11/29/2016,4553,5,1,CS,1,CS,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,18.0
1155,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,ROG,10/16/2017,5810,1,140,CS,140,CS,0.0,0.0,3080.0,3080.0,0.0,0.0,0.0,0.0,22.0
1156,APPE12,Apple McIntosh ECO polybag 12/3#,ECO,,ROG,10/23/2017,5855,2,70,CS,70,CS,0.0,0.0,1540.0,1540.0,0.0,0.0,0.0,0.0,22.0
1229,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/08/2014,1016,6,1,CS,1,CS,0.0,0.0,22.0,22.0,0.0,3.01,3.01,0.0,22.0
1230,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/14/2014,1063,1,360,CS,360,CS,0.0,0.0,8280.0,8280.0,0.0,0.0,0.0,0.0,23.0
1231,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/21/2014,1104,1,200,CS,200,CS,0.0,0.0,4100.0,4100.0,0.0,0.0,0.0,0.0,20.5
1232,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,09/29/2014,1154,5,2,CS,2,CS,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,23.0
1233,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/29/2014,1163,7,3,CS,3,CS,0.0,0.0,66.0,66.0,0.0,33.13,33.13,0.0,22.0
1235,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/09/2014,1245,2,60,CS,60,CS,0.0,0.0,1365.0,1365.0,0.0,0.0,0.0,0.0,22.75
1236,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/14/2014,1248,3,70,CS,70,CS,0.0,0.0,1592.5,1592.5,0.0,0.0,0.0,0.0,22.75
1237,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/17/2014,1289,2,30,CS,30,CS,0.0,0.0,682.5,682.5,0.0,0.0,0.0,0.0,22.75
1238,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/21/2014,1291,4,70,CS,70,CS,0.0,0.0,1592.5,1592.5,0.0,0.0,0.0,0.0,22.75
1239,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/26/2014,1348,4,70,CS,70,CS,0.0,0.0,1435.0,1435.0,0.0,0.0,0.0,0.0,20.5
1241,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/28/2014,1354,2,30,CS,30,CS,0.0,0.0,615.0,615.0,0.0,0.0,0.0,0.0,20.5
1242,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,11/05/2014,1384,1,60,CS,60,CS,0.0,0.0,1365.0,1365.0,0.0,0.0,0.0,0.0,22.75
1243,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,11/07/2014,1393,1,30,CS,30,CS,0.0,0.0,682.5,682.5,0.0,0.0,0.0,0.0,22.75
1244,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,11/09/2014,1400,1,70,CS,70,CS,0.0,0.0,1592.5,1592.5,0.0,0.0,0.0,0.0,22.75
1245,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,11/13/2014,1415,1,30,CS,30,CS,0.0,0.0,682.5,682.5,0.0,0.0,0.0,0.0,22.75
1246,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,11/19/2014,1422,1,1,CS,1,CS,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0
1247,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/17/2015,2605,3,90,CS,90,CS,0.0,0.0,1845.0,1845.0,0.0,0.0,0.0,0.0,20.5
1248,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/18/2015,2596,2,37,CS,37,CS,0.0,0.0,740.0,740.0,0.0,237.85,237.85,0.0,20.0
1249,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/18/2015,2603,2,90,CS,90,CS,0.0,0.0,1845.0,1845.0,0.0,0.0,0.0,0.0,20.5
1250,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,09/21/2015,2622,2,23,CS,23,CS,0.0,0.0,460.0,460.0,0.0,157.37,157.37,0.0,20.0
1251,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,09/23/2015,2647,4,18,CS,18,CS,0.0,0.0,360.0,360.0,0.0,87.64,87.64,0.0,20.0
1252,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/23/2015,2655,2,120,CS,120,CS,0.0,0.0,2550.0,2550.0,0.0,0.0,0.0,0.0,21.25
1253,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/24/2015,2659,1,90,CS,90,CS,0.0,0.0,1912.5,1912.5,0.0,0.0,0.0,0.0,21.25
1254,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/25/2015,2674,5,15,CS,15,CS,0.0,0.0,300.0,300.0,0.0,121.26,121.26,0.0,20.0
1255,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/27/2015,2629,3,280,CS,280,CS,0.0,0.0,5950.0,5950.0,0.0,1140.07,1140.07,0.0,21.25
1256,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,09/28/2015,2691,3,5,CS,5,CS,0.0,0.0,100.0,100.0,0.0,37.2,37.2,0.0,20.0
1257,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,09/30/2015,2706,5,4,CS,4,CS,0.0,0.0,80.0,80.0,0.0,27.79,27.79,0.0,20.0
1258,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/02/2015,2685,3,105,CS,105,CS,0.0,0.0,2231.25,2231.25,0.0,653.18,653.18,0.0,21.25
1259,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/02/2015,2687,1,70,CS,70,CS,0.0,0.0,1400.0,1400.0,0.0,87.5,87.5,0.0,20.0
1260,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/02/2015,2734,3,20,CS,20,CS,0.0,0.0,425.0,425.0,0.0,132.74,132.74,0.0,21.25
1261,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/02/2015,2744,2,140,CS,140,CS,0.0,0.0,2975.0,2975.0,0.0,0.0,0.0,0.0,21.25
1262,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/04/2015,2769,2,140,CS,140,CS,0.0,0.0,2765.0,2765.0,0.0,0.0,0.0,0.0,19.75
1263,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/05/2015,2758,1,13,CS,13,CS,0.0,0.0,276.25,276.25,0.0,82.1,82.1,0.0,21.25
1264,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/06/2015,2771,2,60,CS,60,CS,0.0,0.0,1185.0,1185.0,0.0,0.0,0.0,0.0,19.75
1265,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/07/2015,2790,5,14,CS,14,CS,0.0,0.0,301.0,301.0,0.0,133.45,133.45,0.0,21.5
1266,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/09/2015,2772,2,105,CS,105,CS,0.0,0.0,2231.25,2231.25,0.0,345.8,345.8,0.0,21.25
1267,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/09/2015,2809,5,8,CS,8,CS,0.0,0.0,164.0,164.0,0.0,94.3,94.3,0.0,20.5
1268,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/12/2015,2839,5,5,CS,5,CS,0.0,0.0,102.5,102.5,0.0,43.51,43.51,0.0,20.5
1269,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/14/2015,2850,5,2,CS,2,CS,0.0,0.0,41.0,41.0,0.0,21.11,21.11,0.0,20.5
1270,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/16/2015,2861,11,7,CS,7,CS,0.0,0.0,143.5,143.5,0.0,65.91,65.91,0.0,20.5
1271,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/19/2015,2892,10,3,CS,3,CS,0.0,0.0,61.5,61.5,0.0,37.32,37.32,0.0,20.5
1272,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/21/2015,2910,13,6,CS,6,CS,0.0,0.0,123.0,123.0,0.0,51.71,51.71,0.0,20.5
1273,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/23/2015,2936,11,35,CS,35,CS,0.0,0.0,717.5,717.5,0.0,299.99,299.99,0.0,20.5
1274,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/25/2015,2941,2,90,CS,90,CS,0.0,0.0,1912.5,1912.5,0.0,0.0,0.0,0.0,21.25
1275,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/26/2015,2950,5,1,CS,1,CS,0.0,0.0,20.5,20.5,0.0,9.47,9.47,0.0,20.5
1276,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/26/2015,2951,10,22,CS,22,CS,0.0,0.0,451.0,451.0,0.0,208.46,208.46,0.0,20.5
1277,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/27/2015,3203,2,1,CS,1,CS,0.0,0.0,20.5,20.5,0.0,0.0,0.0,0.0,20.5
1278,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/28/2015,2956,2,90,CS,90,CS,0.0,0.0,1913.22,1913.22,0.0,0.0,0.0,0.0,21.258
1279,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,10/29/2015,2961,11,23,CS,23,CS,0.0,0.0,471.5,471.5,0.0,147.45,147.45,0.0,20.5
1280,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,11/05/2015,3004,16,9,CS,9,CS,0.0,0.0,184.5,184.5,0.0,58.49,58.49,0.0,20.5
1281,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,11/12/2015,3030,12,17,CS,17,CS,0.0,0.0,348.5,348.5,0.0,88.62,88.62,0.0,20.5
1282,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,11/12/2015,3037,3,60,CS,60,CS,0.0,0.0,1275.0,1275.0,0.0,0.0,0.0,0.0,21.25
1283,APPE13,Apple McIntosh ECO tote 8/5#,,,CLA,11/19/2015,3052,14,29,CS,29,CS,0.0,0.0,594.5,594.5,0.0,173.52,173.52,0.0,20.5
1285,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/12/2016,4088,3,16,CS,16,CS,0.0,0.0,344.0,344.0,0.0,113.78,113.78,0.0,21.5
1286,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/12/2016,4097,2,60,CS,70,CS,0.0,16.67,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1287,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/14/2016,4105,7,18,CS,18,CS,0.0,0.0,405.0,405.0,0.0,123.63,123.63,0.0,22.5
1288,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/15/2016,4072,1,70,CS,70,CS,0.0,0.0,1505.0,1505.0,0.0,289.39,289.39,0.0,21.5
1289,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/16/2016,4122,3,40,CS,40,CS,0.0,0.0,900.0,900.0,0.0,240.34,240.34,0.0,22.5
1290,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/16/2016,4135,1,140,CS,140,CS,0.0,0.0,3150.0,3150.0,0.0,0.0,0.0,0.0,22.5
1291,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/19/2016,4147,5,50,CS,50,CS,0.0,0.0,1125.0,1125.0,0.0,309.49,309.49,0.0,22.5
1292,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/21/2016,4167,3,25,CS,25,CS,0.0,0.0,562.5,562.5,0.0,170.77,170.77,0.0,22.5
1293,APPE13,Apple McIntosh ECO tote 8/5#,,,SUL,09/22/2016,4127,1,210,CS,210,CS,0.0,0.0,4620.0,4620.0,0.0,1068.73,1068.73,0.0,22.0
1294,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,09/22/2016,4125,3,70,CS,70,CS,0.0,0.0,1540.0,1540.0,0.0,291.67,291.67,0.0,22.0
1295,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/23/2016,4189,2,140,CS,140,CS,0.0,0.0,3150.0,3150.0,0.0,0.0,0.0,0.0,22.5
1296,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/23/2016,4194,4,14,CS,14,CS,0.0,0.0,315.0,315.0,0.0,48.9,48.9,0.0,22.5
1297,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/26/2016,4201,3,1,CS,1,CS,0.0,0.0,22.5,22.5,0.0,10.74,10.74,0.0,22.5
1298,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/28/2016,4209,4,57,CS,57,CS,0.0,0.0,1282.5,1282.5,0.0,325.43,325.43,0.0,22.5
1299,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/29/2016,4200,1,140,CS,140,CS,0.0,0.0,3150.0,3150.0,0.0,0.0,0.0,0.0,22.5
1300,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/30/2016,4248,4,8,CS,8,CS,0.0,0.0,180.0,180.0,0.0,86.57,86.57,0.0,22.5
1301,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/02/2016,4214,1,175,CS,175,CS,0.0,0.0,3850.0,3850.0,0.0,800.0,800.0,0.0,22.0
1302,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/03/2016,4269,6,16,CS,16,CS,0.0,0.0,360.0,360.0,0.0,254.31,254.31,0.0,22.5
1303,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,10/05/2016,4276,3,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1304,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/05/2016,4289,3,12,CS,12,CS,0.0,0.0,270.0,270.0,0.0,100.62,100.62,0.0,22.5
1305,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/07/2016,4264,2,105,CS,105,CS,0.0,0.0,2310.0,2310.0,0.0,429.55,429.55,0.0,22.0
1306,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/07/2016,4274,3,175,CS,175,CS,0.0,0.0,3937.5,3937.5,0.0,0.0,0.0,0.0,22.5
1307,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/07/2016,4309,4,2,CS,2,CS,0.0,0.0,45.0,45.0,0.0,20.87,20.87,0.0,22.5
1308,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,10/10/2016,4265,3,105,CS,105,CS,0.0,0.0,2310.0,2310.0,0.0,406.01,406.01,0.0,22.0
1309,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/10/2016,4326,3,2,CS,2,CS,0.0,0.0,47.0,47.0,0.0,22.42,22.42,0.0,23.5
1310,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/12/2016,4345,6,1,CS,1,CS,0.0,0.0,23.5,23.5,0.0,14.06,14.06,0.0,23.5
1311,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/14/2016,4355,4,13,CS,13,CS,0.0,0.0,279.5,279.5,0.0,153.12,153.12,0.0,21.5
1312,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/17/2016,4367,3,5,CS,5,CS,0.0,0.0,107.5,107.5,0.0,45.1,45.1,0.0,21.5
1313,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,10/19/2016,4364,5,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
1314,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/19/2016,4374,5,13,CS,13,CS,0.0,0.0,279.5,279.5,0.0,4.85,4.85,0.0,21.5
1315,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/21/2016,4391,4,7,CS,7,CS,0.0,0.0,150.5,150.5,0.0,16.68,16.68,0.0,21.5
1316,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/26/2016,4423,6,13,CS,13,CS,0.0,0.0,292.5,292.5,0.0,106.77,106.77,0.0,22.5
1317,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,10/27/2016,4410,3,105,CS,105,CS,0.0,0.0,2362.5,2362.5,0.0,0.0,0.0,0.0,22.5
1318,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,10/28/2016,4447,1,13,CS,13,CS,0.0,0.0,292.5,292.5,0.0,169.09,169.09,0.0,22.5
1319,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,10/31/2016,4456,13,24,CS,24,CS,0.0,0.0,540.0,540.0,0.0,225.82,225.82,0.0,22.5
1320,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,11/04/2016,4487,4,120,CS,120,CS,0.0,0.0,2700.0,2700.0,0.0,0.0,0.0,0.0,22.5
1321,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,11/10/2016,4500,2,35,CS,35,CS,0.0,0.0,787.5,787.5,0.0,0.0,0.0,0.0,22.5
1322,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,11/18/2016,4533,3,3,CS,3,CS,0.0,0.0,67.5,67.5,0.0,6.08,6.08,0.0,22.5
1323,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/10/2017,5494,2,140,CS,140,CS,0.0,0.0,3290.0,3290.0,0.0,0.0,0.0,0.0,23.5
1324,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,09/11/2017,5487,3,1,CS,1,CS,0.0,0.0,22.5,22.5,0.0,2.25,2.25,0.0,22.5
1325,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,09/13/2017,5495,2,140,CS,140,CS,0.0,0.0,3290.0,3290.0,0.0,0.0,0.0,0.0,23.5
1326,APPE13,Apple McIntosh ECO tote 8/5#,,,ROG,09/13/2017,5496,1,140,CS,140,CS,0.0,0.0,3290.0,3290.0,0.0,0.0,0.0,0.0,23.5
1327,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/13/2017,5525,4,15,CS,15,CS,0.0,0.0,337.5,337.5,0.0,161.14,161.14,0.0,22.5
1328,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/15/2017,5509,1,175,CS,175,CS,0.0,0.0,3937.5,3937.5,0.0,1015.63,1015.63,0.0,22.5
1329,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/15/2017,5533,2,175,CS,175,CS,0.0,0.0,4112.5,4112.5,0.0,0.0,0.0,0.0,23.5
1330,APPE13,Apple McIntosh ECO tote 8/5#,,,ROG,09/15/2017,5534,1,35,CS,35,CS,0.0,0.0,822.5,822.5,0.0,0.0,0.0,0.0,23.5
1331,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/15/2017,5552,1,50,CS,50,CS,0.0,0.0,1175.0,1175.0,0.0,339.55,339.55,0.0,23.5
1332,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/17/2017,5515,1,210,CS,210,CS,0.0,0.0,4725.0,4725.0,0.0,0.0,0.0,0.0,22.5
1333,APPE13,Apple McIntosh ECO tote 8/5#,,,SUN,09/17/2017,5538,1,280,CS,240,CS,0.0,-14.29,5400.0,5400.0,0.0,0.0,0.0,0.0,22.5
1334,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,09/18/2017,5573,1,5,CS,5,CS,0.0,0.0,117.5,117.5,0.0,11.25,11.25,0.0,23.5
1335,APPE13,Apple McIntosh ECO tote 8/5#,,,BHO,09/18/2017,5579,1,46,CS,46,CS,0.0,0.0,1081.0,1081.0,0.0,291.16,291.16,0.0,23.5
1336,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/20/2017,5604,1,20,CS,20,CS,0.0,0.0,470.0,470.0,0.0,164.03,164.03,0.0,23.5
1337,APPE13,Apple McIntosh ECO tote 8/5#,,,LYM,09/20/2017,5610,4,5,CS,5,CS,0.0,0.0,117.5,117.5,0.0,11.25,11.25,0.0,23.5
1338,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,09/22/2017,5634,1,6,CS,6,CS,0.0,0.0,135.0,135.0,0.0,70.45,70.45,0.0,22.5
1339,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,09/25/2017,5666,1,7,CS,7,CS,0.0,0.0,157.5,157.5,0.0,76.94,76.94,0.0,22.5
1340,APPE13,Apple McIntosh ECO tote 8/5#,,,PFF,09/27/2017,5680,1,4,CS,4,CS,0.0,0.0,90.0,90.0,0.0,47.51,47.51,0.0,22.5
1341,APPE13,Apple McIntosh ECO tote 8/5#,,,ROG,09/28/2017,5691,3,70,CS,70,CS,0.0,0.0,1575.0,1575.0,0.0,0.0,0.0,0.0,22.5
