Itemcode,"Description                        ","Item_brand                              ","Packsize  ",Number_of_invoices,Quantity_sold,Uomid,"Ave_price_each       ","Ave_cost_each        ","Total_sales          ","Cost_of_goods_sold   ","Line_gross_profit    ",Gross_profit_per_muom,Profit_percent
"APPE50  ","Apple Empire ECO 138s              ","                                        ","          ",2,8,"CS   ",33.75,26.4988,270,211.9904,58.01,7.2512,0.2149
"EGGF11  ","Eggplant Asian FRESH 1/2bu         ","                                        ","          ",17,15,"CS   ",24.95,21.1373,374.25,317.0601,57.19,3.8127,0.1528
"POT8    ","Potato Red bag 50#                 ","                                        ","          ",46,51,"CS   ",23.1694,22.1467,1181.64,1129.4814,52.16,1.0227,0.0441
"BEAF2   ","Bean Fava FRESH 25#                ","                                        ","          ",7,9,"CS   ",46,40.2855,414,362.5698,51.43,5.7145,0.1242
"APPE919 ","Apple Hrlm Holstein ECO 1/2bu      ","                                        ","          ",6,7,"CS   ",43.5,36.59,304.5,256.13,48.37,6.91,0.1589
"KALF2   ","Kale Tuscan FRESH bunch 12s        ","                                        ","          ",23,22,"CS   ",22.4318,20.2605,493.5,445.7301,47.77,2.1713,0.0968
"TOMF8   ","Tomato Heirloom Mix FRESH flat 10# ","                                        ","          ",6,8,"CS   ",26.75,21,214,168,46,5.75,0.215
"APPE8   ","Apple Granny Smith ECO 113/138s    ","                                        ","          ",7,19,"CS   ",29.0921,26.8205,552.75,509.59,43.16,2.2716,0.0781
"BEAF1   ","Bean Green FRESH 1 bu              ","                                        ","          ",8,8,"CS   ",46,40.795,368,326.36,41.64,5.205,0.1132
"APPE9   ","Apple Golden Delicious ECO 113s    ","                                        ","          ",7,18,"CS   ",28.0811,25.7839,505.46,464.1104,41.35,2.2972,0.0818
"SWI9    ","Swiss Chard Rainbow bunch 14s      ","                                        ","          ",31,34,"CS   ",20.5294,19.3271,698,657.12,40.88,1.2023,0.0586
"APPE69  ","Apple Paula Red ECO 120s           ","                                        ","          ",4,9,"CS   ",30.3889,25.9055,273.5,233.1498,40.35,4.4834,0.1475
"POLY2   ","PKG Polybag Apple ECO 3# 1000/cs   ","ECO-branded                             ","          ",6,167,"CS   ",52.2574,52.0166,8726.98,8686.7659,40.21,0.2408,0.0046
"ENDF1   ","Endive FRESH crate 24s             ","                                        ","          ",12,23,"CS   ",18.587,16.8913,427.5,388.5,39,1.6957,0.0912
"BEA5    ","Bean Wax 1 bu                      ","                                        ","          ",7,7,"CS   ",35.75,30.1814,250.25,211.2698,38.98,5.5686,0.1558
"APPE947 ","Apple Hrlm Ribston Pippin ECO 1/2bu","                                        ","          ",7,7,"CS   ",43.4286,37.9443,304,265.61,38.39,5.4843,0.1263
"TAN4    ","Tangerine Ojai Pixie jmbo loose 25#","                                        ","          ",1,72,"CS   ",34.75,34.26,2502,2466.72,35.28,0.49,0.0141
"APP116  ","Apple Ginger Gold 138s             ","                                        ","          ",3,11,"CS   ",24.5,21.3209,269.5,234.5302,34.97,3.1791,0.1298
"KAL13   ","Kale 20#                           ","                                        ","          ",20,33,"CS   ",19.2652,18.2127,635.75,601.0199,34.73,1.0525,0.0546
"APPE911 ","Apple Hrlm Claygate Pearmain ECO   ","                                        ","1/2BU     ",3,5,"CS   ",43.5,36.612,217.5,183.06,34.44,6.888,0.1583
"APPE92  ","Apple Hrlm Ananas Reinette ECO     ","                                        ","          ",7,6,"CS   ",42.3983,36.8533,254.39,221.1199,33.27,5.545,0.1308
"APPE86  ","Apple McIntosh ECO 113s            ","                                        ","          ",1,4,"CS   ",38.5,30.235,154,120.94,33.06,8.265,0.2147
"APPE67  ","Apple Paula Red ECO 125s           ","                                        ","          ",4,10,"CS   ",31.3,27.996,313,279.96,33.04,3.304,0.1056
"SWIF10  ","Swiss Chard Green FRESH bunch 12s  ","                                        ","          ",6,6,"CS   ",23.5,18,141,108,33,5.5,0.234
"APPE90  ","Apple Golden Delicious ECO 100s    ","                                        ","          ",3,9,"CS   ",29.6389,25.9844,266.75,233.8596,32.89,3.6545,0.1233
"KALF15  ","Kale Siberian FRESH 12s            ","                                        ","          ",16,17,"CS   ",22.1176,20.1894,376,343.22,32.78,1.9282,0.0872
"TOMF28  ","Tomato Cherry FRESH 12 pint        ","                                        ","          ",7,8,"CS   ",24.5,20.5,196,164,32,4,0.1633
"PAR2    ","Parsley Curly bunch 30s 1/2 bu     ","                                        ","          ",66,63,"CS   ",19.397,18.9038,1222.01,1190.9398,31.07,0.4932,0.0254
"MICO4   ","Micro Peas OG clam 2oz             ","                                        ","          ",50,157,"EA   ",2.6933,2.5031,422.85,392.98,29.87,0.1902,0.0706
"SWI8    ","Swiss Chard Red bunch 14s          ","                                        ","          ",36,34,"CS   ",20.0588,19.1968,682,652.69,29.31,0.862,0.043
"SWI4    ","Swiss Chard Green bunch 14s        ","                                        ","          ",25,25,"CS   ",20.24,19.1388,506,478.47,27.53,1.1012,0.0544
"APPE141 ","Apple Gala ECO 113s                ","                                        ","          ",2,4,"CS   ",35.125,28.5425,140.5,114.17,26.33,6.5825,0.1874
"TOM8    ","Tomato Heirloom Mix flat 10#       ","                                        ","          ",11,30,"CS   ",29.7877,28.9117,893.63,867.3499,26.28,0.876,0.0294
"APPE914 ","Apple Hrlm Duchess of Oldenburg ECO","                                        ","1/2BU     ",3,4,"CS   ",43.5,36.95,174,147.8,26.2,6.55,0.1506
"STRF1   ","Strawberry Native FRESH 8/1qt      ","                                        ","          ",7,28,"CS   ",33.6607,32.7857,942.5,918.0004,24.5,0.875,0.026
"TOMF29  ","Tomato Plum FRESH 25#              ","                                        ","          ",5,5,"CS   ",24.5,19.6,122.5,98,24.5,4.9,0.2
"PEP15   ","Pepper Bell Suntan Grn XL 1-1/9 bu ","                                        ","          ",6,17,"CS   ",19.9594,18.5635,339.31,315.5798,23.73,1.3959,0.0699
"BEEO1   ","Beet Red OG 12s                    ","                                        ","          ",52,57,"CS   ",22.2061,21.791,1265.75,1242.0892,23.66,0.4151,0.0187
"CAR12   ","Carrot Orange bulk bag 24#         ","                                        ","          ",1,15,"CS   ",11.5,10,172.5,150,22.5,1.5,0.1304
"PAR1    ","Parsley Flat bunch 30s 1/2bu       ","                                        ","          ",103,107,"CS   ",20.021,19.8143,2142.25,2120.1299,22.12,0.2067,0.0103
"APP2    ","Apple Fuji 80s                     ","                                        ","          ",4,7,"CS   ",33.75,30.7486,236.25,215.2402,21.01,3.0014,0.0889
"APPE6   ","Apple Red Delicious ECO 120s       ","                                        ","          ",2,8,"CS   ",27.75,25.2137,222,201.7096,20.29,2.5363,0.0914
"APPE68  ","Apple Paula Red ECO 140s           ","                                        ","          ",1,4,"CS   ",32.75,27.87,131,111.48,19.52,4.88,0.149
"CEL3    ","Celery bunch 24s                   ","                                        ","          ",11,15,"CS   ",25.2133,23.9407,378.2,359.11,19.09,1.2726,0.0505
"BASF3   ","Basil FRESH bunch 12s              ","                                        ","          ",5,9,"CS   ",19.6667,17.6667,177,159,18,2,0.1017
"BOKF2   ","Bok Choy Baby FRESH 1/2 bu         ","                                        ","          ",11,15,"CS   ",17.7333,16.564,266,248.46,17.54,1.1693,0.0659
"SQUF5   ","Squash Goldbar FRESH 1/2 bu        ","                                        ","          ",7,8,"CS   ",20,17.8125,160,142.5,17.5,2.1875,0.1094
"LET16   ","Lettuce Romaine Heart 48s          ","                                        ","          ",6,7,"CS   ",29,26.54,203,185.78,17.22,2.46,0.0848
"ONIF4   ","Onion Spring FRESH bunch 12s       ","                                        ","          ",7,6,"CS   ",24.5,21.765,147,130.59,16.41,2.735,0.1116
"APPE66  ","Apple Paula Red ECO 72/80s         ","                                        ","          ",2,3,"CS   ",29.9167,24.45,89.75,73.35,16.4,5.4667,0.1827
"LEE1    ","Leek bunch 12s                     ","                                        ","          ",24,24,"CS   ",24.7308,24.0517,593.54,577.2399,16.3,0.6791,0.0275
"SQU5    ","Squash Goldbar 1/2 bu              ","                                        ","          ",4,6,"CS   ",25.75,23.18,154.5,139.08,15.42,2.57,0.0998
"CABF7   ","Cabbage Savoy FRESH 12-18s 50#     ","                                        ","          ",17,22,"CS   ",23.5795,22.9114,518.75,504.05,14.7,0.6681,0.0283
"APPE60  ","Apple Red Delicious ECO 138s       ","                                        ","          ",3,10,"CS   ",29.45,27.984,294.5,279.84,14.66,1.466,0.0498
"MICO2   ","Micro Beets OG clam 1oz            ","                                        ","          ",22,50,"EA   ",2.786,2.5,139.3,125,14.3,0.286,0.1027
"APP117  ","Apple Ginger Gold 125s             ","                                        ","          ",8,31,"CS   ",24.5568,24.1009,761.26,747.1293,14.13,0.4559,0.0186
"CABF3   ","Cabbage Napa FRESH 40#             ","                                        ","          ",8,10,"CS   ",21.75,20.441,217.5,204.41,13.09,1.309,0.0602
"POT23   ","Potato Fingerling 40#              ","                                        ","          ",2,3,"CS   ",45.6667,41.3133,137,123.9399,13.06,4.3534,0.0953
"BOKF1   ","Bok Choy FRESH 1.7+ bu             ","                                        ","          ",15,26,"CS   ",16.6154,16.1292,432,419.3599,12.64,0.4862,0.0293
"APPE928 ","Apple Hrlm Northern Spy ECO 1/2bu  ","                                        ","          ",5,5,"CS   ",43.2,40.71,216,203.55,12.45,2.49,0.0576
"DIL1    ","Dill bunch 24s                     ","                                        ","          ",35,37,"CS   ",21.5473,21.2311,797.25,785.5504,11.7,0.3162,0.0147
"APPE98  ","Apple Hrlm Black Oxford ECO 1/2bu  ","                                        ","          ",5,5,"CS   ",42.462,40.28,212.31,201.4,10.91,2.182,0.0514
"CUCF5   ","Cucumber Pickle Fancy FRESH 1 bu   ","                                        ","          ",8,18,"CS   ",40.9306,40.3683,736.75,726.6301,10.12,0.5623,0.0137
"PSN3    ","Parsnip loose 20#                  ","                                        ","          ",7,8,"CS   ",29.1013,27.85,232.81,222.7999,10.01,1.2513,0.043
"LETF23  ","Lettuce Salad Bowl Red FRESH 24s   ","                                        ","          ",4,4,"CS   ",26.75,24.3325,107,97.33,9.67,2.4175,0.0904
"APPE918 ","Apple Hrlm Gravenstein ECO 1/2bu   ","                                        ","          ",12,14,"CS   ",40.25,39.56,563.5,553.84,9.66,0.69,0.0171
"APP51   ","Apple Cortland 138s                ","                                        ","          ",1,1,"CS   ",38.5,28.87,38.5,28.87,9.63,9.63,0.2501
"APPE214 ","Apple Granny Smith ECO 80s         ","                                        ","          ",3,9,"CS   ",30.4133,29.4634,273.72,265.1706,8.55,0.9499,0.0312
"APPE99  ","Apple Hrlm Blue Pearmain ECO 1/2bu ","                                        ","          ",4,4,"CS   ",43.125,40.9875,172.5,163.95,8.55,2.1375,0.0496
"CUCF3   ","Cucumber Pickle FRESH 1/2 bu       ","                                        ","          ",3,3,"CS   ",24.5,21.88,73.5,65.64,7.86,2.62,0.1069
"TURF1   ","Turnip Greens FRESH bunch 12s      ","                                        ","          ",16,20,"CS   ",17.5,17.1095,350,342.19,7.81,0.3905,0.0223
"LETF17  ","Lettuce Romaine Red FRESH 24s      ","                                        ","          ",3,3,"CS   ",26.75,24.2233,80.25,72.67,7.58,2.5267,0.0945
"LETF24  ","Lettuce Salad Bowl Green FRESH 24s ","                                        ","          ",3,3,"CS   ",26.75,24.2233,80.25,72.67,7.58,2.5267,0.0945
"APPE108 ","Apple Jonamac ECO 120s             ","                                        ","          ",3,10,"CS   ",28.5,27.747,285,277.4702,7.53,0.753,0.0264
"APPE95  ","Apple Hrlm Baldwin ECO 1/2bu       ","                                        ","          ",2,2,"CS   ",43.25,39.9,86.5,79.8,6.7,3.35,0.0775
"PER2    ","Pear Hosui ~60ct basket 6/3.5#     ","                                        ","          ",5,11,"CS   ",28,27.4054,308,301.4599,6.54,0.5946,0.0212
"SCA1    ","Scallion bunch 48s                 ","                                        ","          ",21,20,"CS   ",20,19.68,400,393.6003,6.4,0.32,0.016
"BEE11   ","Beet Gold cut bag 25#              ","                                        ","          ",5,5,"BG   ",21.506,20.31,107.53,101.55,5.98,1.196,0.0556
"APPE926 ","Apple Hrlm Maiden's Blush ECO 1/2bu","                                        ","          ",3,3,"CS   ",43.1667,41.3533,129.5,124.06,5.44,1.8134,0.042
"PEPF4   ","Pepper Poblano FRESH 1/2 bu        ","                                        ","          ",2,2,"CS   ",24.5,21.805,49,43.61,5.39,2.695,0.11
"PSN2    ","Parsnip loose 25#                  ","                                        ","          ",13,15,"CS   ",30,29.6433,450,444.6498,5.35,0.3567,0.0119
"SQU50   ","Squash Bora Bora 1-1/9bu ~45#      ","                                        ","          ",3,4,"CS   ",18.5,17.2125,74,68.85,5.15,1.2875,0.0696
"APPE30  ","Apple Red Delicious ECO 113s       ","                                        ","          ",1,4,"CS   ",27.75,26.5,111,106,5,1.25,0.045
"COL2    ","Collard Greens 20#                 ","                                        ","          ",16,25,"CS   ",15.7,15.51,392.5,387.7498,4.75,0.19,0.0121
"BEE1    ","Beet Red bunch 12s                 ","                                        ","          ",14,16,"CS   ",16.875,16.5881,270,265.4101,4.59,0.2869,0.017
"APPE922 ","Apple Hrl Karmijn de Sonnaville ECO","                                        ","1/2BU     ",1,1,"CS   ",43.5,39.81,43.5,39.81,3.69,3.69,0.0848
"APPE933 ","Apple Hrlm Roxbury Russet ECO 1/2bu","                                        ","          ",1,1,"CS   ",43.5,39.81,43.5,39.81,3.69,3.69,0.0848
"APPE927 ","Apple Hrlm Newtown Pippin ECO 1/2bu","                                        ","          ",1,1,"CS   ",43.5,39.89,43.5,39.89,3.61,3.61,0.083
"APPE937 ","Apple Hrlm Winesap ECO 1/2bu       ","                                        ","          ",2,2,"CS   ",41.655,39.85,83.31,79.7,3.61,1.805,0.0433
"APPE938 ","Apple Hrlm Winter Banana ECO 1/2bu ","                                        ","          ",2,2,"CS   ",41.655,39.85,83.31,79.7,3.61,1.805,0.0433
"LBL8    ","PKG Label MA Grown SMI sticker     ","                                        ","          ",1,117000,"EA   ",0.01,0.01,1173.28,1170,3.28,0,0.0028
"STR3    ","Strawberry Green Native 8 quart    ","                                        ","          ",1,1,"CS   ",43,40,43,40,3,3,0.0698
"BEE8    ","Beet Gold bunch 14s                ","                                        ","          ",4,3,"CS   ",21.2267,20.25,63.68,60.75,2.93,0.9767,0.046
"PEP5    ","Pepper Cubanelle 1-1/9bu           ","                                        ","          ",31,93,"CS   ",18.5565,18.5256,1725.75,1722.8817,2.87,0.0309,0.0017
"POT21   ","Potato Sweet french fry cut bag 10#","                                        ","          ",5,21,"BG   ",17.75,17.6133,372.75,369.8798,2.87,0.1367,0.0077
"COLO1   ","Collard Greens OG bunch 12s        ","                                        ","          ",7,5,"CS   ",19.7,19.134,98.5,95.67,2.83,0.566,0.0287
"LETF25  ","Lettuce Boston Red FRESH 24s       ","                                        ","          ",1,1,"CS   ",26.75,24,26.75,24,2.75,2.75,0.1028
"CUCF6   ","Cucumber Pickle Fancy FRESH 1/2 bu ","                                        ","          ",1,1,"CS   ",24.5,22,24.5,22,2.5,2.5,0.102
"ONIF1   ","Onion Red FRESH bunch 12s          ","                                        ","          ",1,1,"CS   ",24.5,22,24.5,22,2.5,2.5,0.102
"APPE931 ","Apple Hrlm Reine des Reinettes ECO ","                                        ","1/2BU     ",3,3,"CS   ",43.1667,42.3533,129.5,127.06,2.44,0.8134,0.0188
"APPE913 ","Apple Hrlm D'Arcy Spice ECO 1/2bu  ","                                        ","          ",2,2,"CS   ",43,41.97,86,83.94,2.06,1.03,0.024
"CUCF4   ","Cucumber Pickle Slicer FRESH 1 bu  ","                                        ","          ",11,16,"CS   ",30.8281,30.7025,493.25,491.2401,2.01,0.1256,0.0041
"KALO11  ","Kale Lacinato OG bunch 12s         ","                                        ","          ",5,5,"CS   ",19.4,19.134,97,95.67,1.33,0.266,0.0137
"PEPF8   ","Pepper Bell Green XL FRESH         ","                                        ","          ",9,8,"CS   ",30.6563,30.5062,245.25,244.05,1.2,0.1501,0.0049
"KALO1   ","Kale OG bunch 12s                  ","                                        ","          ",25,23,"CS   ",19.413,19.3774,446.5,445.6801,0.82,0.0356,0.0018
"APPE97  ","Apple Hrlm Black Gilliflower ECO   ","                                        ","1/2BU     ",6,5,"CS   ",40.656,40.558,203.28,202.79,0.49,0.098,0.0024
"DAN1    ","Dandelion Greens bunch 12s         ","                                        ","          ",3,3,"CS   ",17.25,17.1267,51.75,51.3801,0.37,0.1233,0.0071
"TOTE2   ","PKG Tote Paper Apple 5#            ","                                        ","          ",3,23500,"EA   ",0.1553,0.1552,3648.4,3648.0588,0.34,0.0001,0.0001
"KALO10  ","Kale Red Russian OG bunch 12s      ","                                        ","          ",5,5,"CS   ",19.4,19.368,97,96.84,0.16,0.032,0.0016
"APPE55  ","Apple Empire ECO 140s              ","                                        ","          ",3,4,"CS   ",25.2125,25.2125,100.85,100.85,0,0,0
"BOX1    ","PKG Box Apple 1 bushel             ","                                        ","          ",1,15,"EA   ",2.1,2.1,31.5,31.5,0,0,0
"CHE6    ","Cherry Tart 12 quarts              ","                                        ","          ",1,3,"CS   ",36,36,108,108,0,0,0
"GRA10   ","Grape Marquis clam 8/1#            ","                                        ","          ",2,0,"CS   ",0,0,0,0,0,0,0
"KOHF4   ","Kohlrabi FRESH 12s                 ","                                        ","          ",1,0,"CS   ",0,0,0,0,0,0,0
"LBL3    ","PKG Label Dzen                     ","RT                                      ","          ",1,5000,"EA   ",0.08,0.08,400,400,0,0,0
"LBL4    ","PKG Label Raspberry 1/2 pint       ","RT                                      ","          ",1,2300,"EA   ",0,0,0,0,0,0,0
"PLU3    ","PLU Tomato                         ","                                        ","          ",1,10000,"CS   ",0.06,0.06,600,600,0,0,0
"PUNN1   ","PKG Punnet Peach                   ","                                        ","          ",8,12460,"EA   ",0.23,0.23,2865.8,2865.8,0,0,0
"PUNN2   ","PKG Punnet Peach Master            ","                                        ","          ",9,1535,"EA   ",1.36,1.36,2087.6,2087.6,0,0,0
"TIE10   ","PKG Tie Lettuce Romaine RT         ","                                        ","          ",1,15,"TH   ",33.92,33.92,508.8,508.8,0,0,0
"TIE11   ","PKG Tie Lettuce Red Leaf PVG       ","RT                                      ","          ",1,10,"TH   ",33.92,33.92,339.2,339.2,0,0,0
"TIE5    ","PKG Tie Lettuce Green Leaf Dagele  ","                                        ","          ",1,0,"TH   ",0,0,0,0,0,0,0
"TIE6    ","PKG Tie Lettuce Red Leaf Dagele    ","                                        ","          ",1,0,"TH   ",0,0,0,0,0,0,0
"TIE7    ","PKG Tie Lettuce Romaine Dagele     ","                                        ","          ",1,0,"TH   ",0,0,0,0,0,0,0
"TIE8    ","PKG Tie Lettuce Green Leaf RT      ","                                        ","          ",1,15,"TH   ",33.92,33.92,508.8,508.8,0,0,0
"TIE9    ","PKG Tie Lettuce Red Leaf RT        ","                                        ","          ",1,6.25,"TH   ",33.9232,33.9232,212.02,212.02,0,0,0
"TOTE1   ","PKG Tote Plastic Apple TJs         ","                                        ","          ",7,159000,"CS   ",0.1201,0.1201,19101,19101,0,0,0
"TOTE9   ","PKG Tote Pouch TJs 4#              ","                                        ","500       ",10,403,"TH   ",176,176,70928,70928,0,0,0
"TOTE8   ","PKG Tote Paper Apple Lyman 5#      ","                                        ","          ",1,38250,"EA   ",0.1561,0.1561,5970.75,5970.825,-0.08,0,0
"LBL6    ","PKG Label RT hang tags roll 5000   ","                                        ","          ",1,147,"RL   ",9.447,9.4477,1388.71,1388.8119,-0.1,-0.0007,-0.0001
"APPE956 ","INACTIVE Apple KarmijnSonnevilleECO","                                        ","          ",2,2,"CS   ",43,43.585,86,87.17,-1.17,-0.585,-0.0136
"CAB3    ","Cabbage Napa 40#                   ","                                        ","          ",3,1,"CS   ",17.25,18.76,17.25,18.76,-1.51,-1.51,-0.0875
"APPE23  ","Apple Empire ECO tote 8/5#         ","                                        ","          ",23,32,"CS   ",28.5234,28.5737,912.75,914.3598,-1.61,-0.0503,-0.0018
"POLY4   ","PKG Polybag Potato Russet HNF 5#   ","                                        ","          ",1,54500,"EA   ",0.0574,0.0574,3126.49,3128.3,-1.81,0,-0.0006
"LETO2   ","Lettuce Green Leaf OG 12s          ","                                        ","          ",12,12,"CS   ",18.5,18.6542,222,223.8498,-1.85,-0.1542,-0.0083
"POLY3   ","PKG Polybag Potato White HNF 5#    ","                                        ","          ",1,63750,"EA   ",0.0574,0.0574,3657.31,3659.25,-1.94,0,-0.0005
"APPE939 ","Apple Hrlm Wolf River ECO 1/2bu    ","                                        ","          ",1,1,"CS   ",43,45.19,43,45.19,-2.19,-2.19,-0.0509
"SWI1    ","Swiss Chard Green bunch 24s        ","                                        ","          ",2,2,"CS   ",15.75,16.945,31.5,33.89,-2.39,-1.195,-0.0759
"APPE96  ","Apple Hrlm Belle de Boskoop ECO    ","                                        ","1/2BU     ",5,5,"CS   ",43,43.486,215,217.4301,-2.43,-0.486,-0.0113
"EGGF1   ","Eggplant Sicilian FRESH 1-1/9 bu   ","                                        ","          ",1,1,"CS   ",16.25,18.71,16.25,18.71,-2.46,-2.46,-0.1514
"BOK2    ","Bok Choy Baby 1/2 bu               ","                                        ","          ",1,1,"CS   ",14.25,16.76,14.25,16.76,-2.51,-2.51,-0.1761
"ESC1    ","Escarole head 14-18s 30#           ","                                        ","          ",4,4,"CS   ",15.75,16.3875,63,65.5501,-2.55,-0.6375,-0.0405
"MUS1    ","Mustard Green bunch 12s            ","                                        ","          ",3,2,"CS   ",14.25,15.64,28.5,31.28,-2.78,-1.39,-0.0975
"LETO3   ","Lettuce Red Leaf OG 12s            ","                                        ","          ",11,11,"CS   ",18.5,18.7573,203.5,206.33,-2.83,-0.2573,-0.0139
"MUSF1   ","Mustard Greens FRESH bunch 12s     ","                                        ","          ",26,52,"CS   ",17.2163,17.2717,895.25,898.1299,-2.88,-0.0554,-0.0032
"LETO7   ","Lettuce Romaine OG 12s             ","                                        ","          ",8,8,"CS   ",18.5,18.8612,148,150.8898,-2.89,-0.3612,-0.0195
"RUT1    ","Rutabaga bag 50#                   ","                                        ","          ",5,5,"CS   ",23.4,24.034,117,120.17,-3.17,-0.634,-0.0271
"END1    ","Endives crate 24s                  ","                                        ","          ",3,3,"CS   ",15.75,16.83,47.25,50.49,-3.24,-1.08,-0.0686
"SWI2    ","Swiss Chard Red bunch 24s          ","                                        ","          ",2,2,"CS   ",15.75,17.77,31.5,35.54,-4.04,-2.02,-0.1283
"BOK1    ","Bok Choy 1.7+ bu                   ","                                        ","          ",8,4,"CS   ",14.25,15.5175,57,62.07,-5.07,-1.2675,-0.0889
"PER5    ","Pear Shinseiki tray 48s            ","                                        ","          ",5,7,"CS   ",28.0714,28.8971,196.5,202.28,-5.78,-0.8257,-0.0294
"APPE932 ","Apple Hrlm Rhode Isl. Greening ECO ","                                        ","1/2BU     ",1,3,"CS   ",43,45.1867,129,135.5601,-6.56,-2.1867,-0.0509
"LBL2    ","PKG Label Local                    ","RT                                      ","          ",1,526,"EA   ",3.1527,3.1652,1658.32,1664.8894,-6.57,-0.0125,-0.004
"COR8    ","Corn Indian bunch 20s bag          ","                                        ","          ",12,12,"BG   ",32,32.5667,384,390.8,-6.8,-0.5667,-0.0177
"CAR20   ","Carrot stick bag 10#               ","                                        ","          ",11,28,"BG   ",16.4286,16.6768,460,466.9497,-6.95,-0.2482,-0.0151
"APPE184 ","Apple Fuji ECO 80s                 ","                                        ","          ",2,2,"CS   ",33.75,37.285,67.5,74.57,-7.07,-3.535,-0.1047
"CAR23   ","Carrot shredded bag 10#            ","                                        ","          ",9,14,"BG   ",17.5179,18.0371,245.25,252.52,-7.27,-0.5192,-0.0296
"BEEF2   ","Beet Red cut FRESH bag 25#         ","                                        ","          ",1,2,"CS   ",10.75,14.45,21.5,28.9,-7.4,-3.7,-0.3442
"MIN1    ","Mint bunch 12s                     ","                                        ","          ",3,4,"CS   ",11.5,13.3875,46,53.5501,-7.55,-1.8875,-0.1641
"TUR1    ","Turnip Greens bunch 12s            ","                                        ","          ",4,4,"CS   ",13.875,15.795,55.5,63.18,-7.68,-1.92,-0.1384
"APPE917 ","Apple Hrlm Golden Russet ECO 1/2bu ","                                        ","          ",4,5,"CS   ",43,44.544,215,222.72,-7.72,-1.544,-0.0359
"CHK1    ","Chicory 24s                        ","                                        ","          ",19,18,"CS   ",17.0794,17.5172,307.43,315.3098,-7.88,-0.4378,-0.0256
"PER3    ","Pear Hosui 44-48ct 2-layer tray    ","                                        ","          ",3,4,"CS   ",27.625,29.6025,110.5,118.41,-7.91,-1.9775,-0.0716
"RUT2    ","Rutabaga 1-1/9bu 18s ~45#          ","                                        ","          ",9,15,"CS   ",17.25,17.778,258.75,266.6696,-7.92,-0.528,-0.0306
"ONI9    ","Onion Red bag 10#                  ","                                        ","          ",1,2,"BG   ",6.5,10.73,13,21.46,-8.46,-4.23,-0.6508
"KOH4    ","Kohlrabi 12s                       ","                                        ","          ",9,9,"CS   ",17.6744,18.7033,159.07,168.33,-9.26,-1.0289,-0.0582
"SPI1    ","Spinach bunch 24s                  ","                                        ","          ",32,29,"CS   ",19.8207,20.1403,574.8,584.07,-9.27,-0.3196,-0.0161
"CABF2   ","Cabbage Red FRESH 12-18s 50#       ","                                        ","          ",23,38,"CS   ",23.3026,23.5479,885.5,894.8201,-9.32,-0.2453,-0.0105
"ARU1    ","Arugula bunch 24s                  ","                                        ","          ",15,26,"CS   ",18.8462,19.2512,490,500.5301,-10.53,-0.405,-0.0215
"BAS1    ","Basil bunch 15s                    ","                                        ","          ",16,16,"CS   ",16.0781,16.885,257.25,270.16,-12.91,-0.8069,-0.0502
"PEPF40  ","Pepper Habanero FRESH 6#           ","                                        ","          ",2,8,"CS   ",27.75,29.4012,222,235.21,-13.21,-1.6512,-0.0595
"TOTE5   ","PKG Tote Paper Apple Clark 5#      ","ECO-branded                             ","          ",1,16500,"EA   ",0.1553,0.1561,2561.66,2575.65,-13.99,-0.0008,-0.0055
"CAR7    ","Carrot Rainbow bunch 14s           ","                                        ","          ",8,14,"CS   ",17,18.065,238,252.9096,-14.91,-1.065,-0.0626
"PARF2   ","Parsley Curly FRESH bunch 30s 1/2bu","                                        ","          ",29,62,"CS   ",18.4597,18.7265,1144.5,1161.0402,-16.54,-0.2668,-0.0145
"SQUF37  ","Squash Grey FRESH                  ","                                        ","          ",4,9,"CS   ",26.1111,28.03,235,252.27,-17.27,-1.9189,-0.0735
"COL1    ","Collard Greens bunch 12s           ","                                        ","          ",10,11,"CS   ",11.6264,13.3527,127.89,146.8801,-18.99,-1.7263,-0.1485
"APPE2   ","Apple Empire ECO 100s              ","                                        ","          ",8,15,"CS   ",35.05,36.356,525.75,545.3404,-19.59,-1.306,-0.0373
"PERE12  ","Pear Bartlett Green ECO tote 8/6#  ","                                        ","          ",1,18,"CS   ",31.75,32.869,571.5,591.642,-20.14,-1.119,-0.0352
"CAR22   ","Carrot sliced bag 10#              ","                                        ","          ",18,58,"BG   ",16.5,16.8548,957,977.5789,-20.58,-0.3548,-0.0215
"PEPF10  ","Pepper Long Hot FRESH 1/2 bu       ","                                        ","          ",10,11,"CS   ",20.8409,22.9482,229.25,252.43,-23.18,-2.1073,-0.1011
"POT28   ","Potato Russet Bs bag 50#           ","                                        ","          ",6,7,"BG   ",11.19,14.6671,78.33,102.67,-24.34,-3.4771,-0.3107
"SQU53   ","Squash Butternut peeled/halved 10# ","                                        ","          ",8,27,"CS   ",14.6167,15.6148,394.65,421.5996,-26.95,-0.9981,-0.0683
"PEPF39  ","Pepper Cherry Hot FRESH 1/2bu      ","                                        ","          ",11,22,"CS   ",17.7273,18.9877,390,417.7299,-27.73,-1.2604,-0.0711
"ESC2    ","Escarole 24s                       ","                                        ","          ",44,45,"CS   ",17.0611,17.7,767.75,796.4998,-28.75,-0.6389,-0.0374
"POT26   ","Potato Russet chef bag 50#         ","                                        ","          ",8,14,"BG   ",14.7857,16.9206,207,236.888,-29.89,-2.1349,-0.1444
