Itemcode,"Description                        ","Item_brand                              ","Packsize  ",Number_of_invoices,Quantity_sold,Uomid,"Ave_price_each       ","Ave_cost_each        ","Total_sales          ","Cost_of_goods_sold   ","Line_gross_profit    ",Gross_profit_per_muom,Profit_percent
"APPE915 ","Apple Hrlm Esopus Spitzenburg ECO  ","                                        ","1/2BU     ",1,21,"CS   ",38,35.75,798,750.75,47.25,2.25,0.0592
"APPE99  ","Apple Hrlm Blue Pearmain ECO 1/2bu ","                                        ","          ",1,21,"CS   ",38,35.75,798,750.75,47.25,2.25,0.0592
"APPE134 ","Apple Fortune ECO counts 1 bu      ","                                        ","          ",1,10,"CS   ",37.75,33.5,377.5,335,42.5,4.25,0.1126
"APPE941 ","Apple Northern Spy ECO 40#         ","                                        ","          ",1,7,"CS   ",37.75,31.75,264.25,222.25,42,6,0.1589
"BXT2    ","PKG Boxette Hrlm Tomato            ","TJs                                     ","          ",1,-1300,"EA   ",0.38,0.4103,-494,-533.39,39.39,-0.0303,0.0797
"COR8    ","Corn Indian bunch 20s bag          ","                                        ","          ",21,25,"BG   ",42.34,40.7912,1058.5,1019.7801,38.72,1.5488,0.0366
"BXT1    ","PKG Boxette Hrlm Tomato Master     ","                                        ","          ",1,-1225,"EA   ",1.25,1.2803,-1531.25,-1568.3675,37.12,-0.0303,0.0242
"PUM13   ","Pumpkin Baby Boo 1/2bu ~18#        ","                                        ","          ",8,8,"CS   ",29.75,25.5337,238,204.2698,33.73,4.2163,0.1417
"POT44   ","Potato French Fry Cut Bucket 25#   ","                                        ","          ",1,10,"EA   ",25.25,22,252.5,220,32.5,3.25,0.1287
"APPE922 ","Apple Hrl Karmijn de Sonnaville ECO","                                        ","1/2BU     ",4,4,"CS   ",43.25,35.5075,173,142.03,30.97,7.7425,0.179
"APPE934 ","Apple Hrlm Snow ECO 1/2bu          ","                                        ","          ",4,4,"CS   ",43.25,35.5075,173,142.03,30.97,7.7425,0.179
"APPE939 ","Apple Hrlm Wolf River ECO 1/2bu    ","                                        ","          ",3,3,"CS   ",46.3333,36.01,139,108.03,30.97,10.3233,0.2228
"APPE947 ","Apple Hrlm Ribston Pippin ECO 1/2bu","                                        ","          ",4,4,"CS   ",43.25,35.5075,173,142.03,30.97,7.7425,0.179
"CARO4   ","Carrots OG bunch 12s               ","                                        ","          ",5,9,"CS   ",28.8056,25.4856,259.25,229.37,29.88,3.32,0.1153
"CARO1   ","Carrot OG bulk bag 25#             ","                                        ","          ",2,3,"BG   ",53,43.5833,159,130.75,28.25,9.4167,0.1777
"APPE224 ","Apple Mutsu ECO 80s                ","                                        ","          ",1,5,"CS   ",34,28.5,170,142.5,27.5,5.5,0.1618
"APPE931 ","Apple Hrlm Reine des Reinettes ECO ","                                        ","1/2BU     ",1,12,"CS   ",38.5,36.25,462,435,27,2.25,0.0584
"SQU60   ","Squash Honeynut  1-1/9bu ~45#      ","                                        ","          ",6,6,"CS   ",39.25,34.8733,235.5,209.24,26.26,4.3767,0.1115
"LETO5   ","Lettuce Romaine OG 24s             ","                                        ","          ",3,3,"CS   ",46.25,37.8333,138.75,113.5,25.25,8.4167,0.182
"PEP11   ","Pepper Serrano 1/2 bu              ","                                        ","          ",1,10,"CS   ",20.5,18,205,180,25,2.5,0.122
"DIL1    ","Dill bunch 24s                     ","                                        ","          ",12,12,"CS   ",28.7083,26.6258,344.5,319.51,24.99,2.0825,0.0725
"LET4    ","Lettuce Red Leaf 24s               ","                                        ","          ",38,42,"CS   ",24.2083,23.6232,1016.75,992.1759,24.57,0.5851,0.0242
"CID3    ","Cider Apple 15ct pint              ","                                        ","          ",12,25,"CS   ",17.34,16.4308,433.5,410.7701,22.73,0.9092,0.0524
"TOMO34  ","Tomato Heirloom Chef OG 10#        ","                                        ","          ",7,13,"CS   ",25.8654,24.2152,336.25,314.797,21.45,1.6502,0.0638
"NECE7   ","Nectarine White ECO 2-3/4 + 2-layer","                                        ","          ",1,6,"CS   ",30.75,27.19,184.5,163.14,21.36,3.56,0.1158
"TOM44   ","Tomato Grape loose 20#             ","                                        ","          ",2,3,"CS   ",43,36.29,129,108.87,20.13,6.71,0.156
"SQU13   ","Squash Yellow med 1/2bu            ","                                        ","          ",1,10,"CS   ",14,12,140,120,20,2,0.1429
"APPE282 ","Apple Granny Smith ECO 125s        ","                                        ","          ",1,2,"CS   ",38.75,28.91,77.5,57.82,19.68,9.84,0.2539
"POT8    ","Potato Red bag 50#                 ","                                        ","          ",2,3,"CS   ",29.25,22.9967,87.75,68.9901,18.76,6.2533,0.2138
"CARO11  ","Carrot Rainbow OG bulk bag 25#     ","                                        ","          ",1,1,"CS   ",69,50.75,69,50.75,18.25,18.25,0.2645
"MICO3   ","Micro Red Chard OG clam 1oz        ","                                        ","          ",53,199,"EA   ",2.4887,2.4,495.25,477.6,17.65,0.0887,0.0356
"PEP24   ","Pepper Yummy Mix 1/2bu             ","                                        ","          ",10,25,"CS   ",27.74,27.0724,693.5,676.81,16.69,0.6676,0.0241
"CAR15   ","Carrot Rainbow bag 25#             ","                                        ","          ",1,3,"CS   ",45,40,135,120,15,5,0.1111
"LETO1   ","Lettuce Green Leaf OG 24s          ","                                        ","          ",2,2,"CS   ",45.375,38.03,90.75,76.06,14.69,7.345,0.1619
"SCAO2   ","Scallion OG bunch 24s              ","                                        ","          ",2,2,"CS   ",51.5,44.23,103,88.46,14.54,7.27,0.1412
"APPE53  ","Apple Golden Del ECO tote 8/5#     ","                                        ","          ",1,5,"CS   ",31.75,28.874,158.75,144.37,14.38,2.876,0.0906
"GRA13   ","Grape Mars 1/2bu                   ","                                        ","          ",1,5,"CS   ",47,44.232,235,221.16,13.84,2.768,0.0589
"GRA24   ","Grape Somerset 1/2bu               ","                                        ","          ",1,5,"CS   ",55,52.25,275,261.25,13.75,2.75,0.05
"KALO6   ","Kale Lacinato OG bunch 24s         ","                                        ","          ",2,2,"CS   ",51.5,44.89,103,89.78,13.22,6.61,0.1283
"CARO5   ","Carrots Purple OG bunch 12s        ","                                        ","          ",3,5,"CS   ",28.65,26.026,143.25,130.13,13.12,2.624,0.0916
"CARO6   ","Carrots Yellow OG bunch 12s        ","                                        ","          ",3,5,"CS   ",28.65,26.026,143.25,130.13,13.12,2.624,0.0916
"SQUO2   ","Squash Zucchini OG                 ","                                        ","          ",2,2,"CS   ",37.875,31.36,75.75,62.72,13.03,6.515,0.172
"SQUO42  ","Squash Summer Mix OG 1/2 bu        ","                                        ","          ",2,2,"CS   ",37.875,31.36,75.75,62.72,13.03,6.515,0.172
"APPE913 ","Apple Hrlm D'Arcy Spice ECO 1/2bu  ","                                        ","          ",1,2,"CS   ",40.5,34,81,68,13,6.5,0.1605
"APPE924 ","Apple Hrlm Lady ECO 1/2bu          ","                                        ","          ",1,2,"CS   ",40.5,34,81,68,13,6.5,0.1605
"APPE932 ","Apple Hrlm Rhode Isl. Greening ECO ","                                        ","1/2BU     ",1,2,"CS   ",40.5,34,81,68,13,6.5,0.1605
"APPE950 ","Apple Hrlm Baldwin XFcy ECO 1bu    ","                                        ","          ",1,2,"CS   ",40.5,34,81,68,13,6.5,0.1605
"APPE96  ","Apple Hrlm Belle de Boskoop ECO    ","                                        ","1/2BU     ",1,2,"CS   ",40.5,34,81,68,13,6.5,0.1605
"PEP12   ","Pepper Habanero 1/2 bu             ","                                        ","          ",1,5,"CS   ",20.5,18,102.5,90,12.5,2.5,0.122
"PEP15   ","Pepper Bell Suntan Grn XL 1-1/9 bu ","                                        ","          ",4,35,"CS   ",10.8429,10.5023,379.5,367.58,11.92,0.3406,0.0314
"BEE2    ","Beet Red Cut bag 25#               ","                                        ","          ",2,4,"CS   ",27.125,24.445,108.5,97.7801,10.72,2.68,0.0988
"APPE54  ","Apple Golden Del ECO 80s           ","                                        ","          ",2,2,"CS   ",40.25,35.025,80.5,70.05,10.45,5.225,0.1298
"CARO8   ","Carrots Purple OG bulk bag 25#     ","                                        ","          ",1,2,"CS   ",45,40,90,80,10,5,0.1111
"CARO9   ","Carrots Yellow OG bulk bag 25#     ","                                        ","          ",1,2,"CS   ",45,40,90,80,10,5,0.1111
"BEEO3   ","Beet Gold OG bunch 12s             ","                                        ","          ",4,4,"CS   ",36.0625,33.5675,144.25,134.27,9.98,2.495,0.0692
"PEP4    ","Pepper Poblano 1/2 bu              ","                                        ","          ",3,3,"CS   ",29.6667,26.61,89,79.83,9.17,3.0567,0.103
"TOMO8   ","Tomato Heirloom Mix OG flat 10#    ","                                        ","          ",4,2,"CS   ",51,46.525,102,93.05,8.95,4.475,0.0877
"CAB16   ","Cabbage Napa 11s 30#               ","                                        ","          ",7,4,"CS   ",30.75,28.6475,123,114.59,8.41,2.1025,0.0684
"CUC4    ","Cucumber Pickle Slicer 1 bu        ","                                        ","          ",2,3,"CS   ",36.6667,33.88,110,101.64,8.36,2.7867,0.076
"BEAO3   ","Bean Green OG 1bu loose 25#        ","                                        ","          ",1,1,"CS   ",42.75,36,42.75,36,6.75,6.75,0.1579
"TURO1   ","Turnip Hakurei OG 12s              ","                                        ","          ",1,1,"CS   ",41.5,34.75,41.5,34.75,6.75,6.75,0.1627
"APPE928 ","Apple Hrlm Northern Spy ECO 1/2bu  ","                                        ","          ",1,1,"CS   ",40.5,34,40.5,34,6.5,6.5,0.1605
"APPE59  ","Apple Red Delicous ECO 40#         ","                                        ","          ",1,5,"CS   ",34,32.732,170,163.66,6.34,1.268,0.0373
"SWI8    ","Swiss Chard Red bunch 14s          ","                                        ","          ",5,5,"CS   ",24.8,23.57,124,117.85,6.15,1.23,0.0496
"SCAO3   ","Scallion OG bunch 12s              ","                                        ","          ",3,3,"CS   ",30.5,28.49,91.5,85.47,6.03,2.01,0.0659
"MICO5   ","Micro Purple Radish OG clam 1oz    ","                                        ","          ",48,120,"EA   ",2.45,2.4,294,288,6,0.05,0.0204
"SWI4    ","Swiss Chard Green bunch 14s        ","                                        ","          ",5,5,"CS   ",23.25,22.07,116.25,110.35,5.9,1.18,0.0508
"ONI7    ","Onion Red med bag 25#              ","                                        ","          ",10,18,"BG   ",20.375,20.0539,366.75,360.9703,5.78,0.3211,0.0158
"SPI1    ","Spinach bunch 24s                  ","                                        ","          ",4,5,"CS   ",25.5,24.418,127.5,122.09,5.41,1.082,0.0424
"BEEO1   ","Beet Red OG 12s                    ","                                        ","          ",11,11,"CS   ",27.4773,26.9955,302.25,296.95,5.3,0.4818,0.0175
"SQU56   ","Squash Butterkin 1-1/9bu           ","                                        ","          ",1,1,"CS   ",27.5,22.38,27.5,22.38,5.12,5.12,0.1862
"SQU50   ","Squash Bora Bora 1-1/9bu ~45#      ","                                        ","          ",2,2,"CS   ",24.5,21.975,49,43.95,5.05,2.525,0.1031
"GRA16   ","Grape Marquis 1/2bu                ","                                        ","          ",1,5,"CS   ",55,54,275,270,5,1,0.0182
"CEL3    ","Celery bunch 24s                   ","                                        ","          ",2,2,"CS   ",24.375,21.88,48.75,43.76,4.99,2.495,0.1024
"BEE8    ","Beet Gold bunch 14s                ","                                        ","          ",3,4,"CS   ",24.875,23.6425,99.5,94.57,4.93,1.2325,0.0495
"ONI10   ","Onion Yellow med bag 50#           ","                                        ","          ",2,8,"BG   ",23.1875,22.6813,185.5,181.4504,4.05,0.5062,0.0218
"APPE273 ","Apple McIntosh ECO 138s            ","                                        ","          ",1,5,"CS   ",40.75,40.042,203.75,200.21,3.54,0.708,0.0174
"SCAO4   ","Scallion Red OG bunch 12s          ","                                        ","          ",2,2,"CS   ",28.5,26.84,57,53.68,3.32,1.66,0.0582
"PEP13   ","Pepper Hungarian 1/2 bu            ","                                        ","          ",1,1,"CS   ",25.75,22.5,25.75,22.5,3.25,3.25,0.1262
"APPE955 ","Apple ECO Mix 40#                  ","                                        ","          ",1,1,"CS   ",37.5,34.43,37.5,34.43,3.07,3.07,0.0819
"APPE24  ","Apple Empire ECO 80/88s            ","                                        ","          ",3,4,"CS   ",39.4125,38.7375,157.65,154.95,2.7,0.675,0.0171
"RAD8    ","Radish French Breakfast 24s        ","                                        ","          ",3,4,"EA   ",23.5625,22.9475,94.25,91.79,2.46,0.615,0.0261
"SQU48   ","Squash Butternut peel1/2 10-14s 15#","                                        ","          ",1,1,"CS   ",19.75,17.83,19.75,17.83,1.92,1.92,0.0972
"MICO4   ","Micro Peas OG clam 2oz             ","                                        ","          ",59,222,"EA   ",2.4077,2.4,534.5,532.8,1.7,0.0077,0.0032
"RAD9    ","Radish French Breakfast 12s        ","                                        ","          ",15,16,"CS   ",21.5,21.415,344,342.64,1.36,0.085,0.004
"LET9    ","Lettuce Boston 24s                 ","                                        ","          ",2,2,"CS   ",20,19.685,40,39.37,0.63,0.315,0.0158
"ONI20   ","Onion Yellow bunch 12s             ","                                        ","          ",1,1,"CS   ",18.5,18.03,18.5,18.03,0.47,0.47,0.0254
"SQU5    ","Squash Goldbar 1/2 bu              ","                                        ","          ",1,1,"CS   ",18.5,18.34,18.5,18.34,0.16,0.16,0.0086
"APPE225 ","Apple Cripps Pink ECO 72/80/88s    ","                                        ","          ",3,5,"CS   ",36,36,180,180,0,0,0
"APPE938 ","Apple Hrlm Winter Banana ECO 1/2bu ","                                        ","          ",2,0,"CS   ",0,0,0,0,0,0,0
"LBL37   ","PKG Label RT Dymo Printed          ","                                        ","          ",1,5,"EA   ",20.48,20.48,102.4,102.4,0,0,0
"TANLB   ","Tangerine Lunch Box 20Ct           ","                                        ","          ",1,1,"CS   ",211.26,211.26,211.26,211.26,0,0,0
"TIE5    ","PKG Tie Lettuce Green Leaf Dagele  ","                                        ","          ",2,0,"TH   ",0,0,0,0,0,0,0
"TIE6    ","PKG Tie Lettuce Red Leaf Dagele    ","                                        ","          ",2,0,"TH   ",0,0,0,0,0,0,0
"TIE7    ","PKG Tie Lettuce Romaine Dagele     ","                                        ","          ",2,0,"TH   ",0,0,0,0,0,0,0
"LEE1    ","Leek bunch 12s                     ","                                        ","          ",16,16,"CS   ",27.1875,27.2094,435,435.35,-0.35,-0.0219,-0.0008
"PUM16   ","Pumpkin Sugar 12s 1.35bu ~30#      ","                                        ","          ",1,1,"CS   ",19.5,20.2,19.5,20.2,-0.7,-0.7,-0.0359
"ONI1    ","Onion Red bunch 12s                ","                                        ","          ",9,10,"CS   ",18.5,18.585,185,185.85,-0.85,-0.085,-0.0046
"KOH4    ","Kohlrabi 12s                       ","                                        ","          ",2,2,"CS   ",17.375,17.965,34.75,35.93,-1.18,-0.59,-0.034
"SWIO8   ","Swiss Chard OG bunch 12s           ","                                        ","          ",2,2,"CS   ",28.5,29.125,57,58.25,-1.25,-0.625,-0.0219
"MICO2   ","Micro Beets OG clam 1oz            ","                                        ","          ",59,196,"EA   ",2.3929,2.4,469,470.4,-1.4,-0.0071,-0.003
"ESC2    ","Escarole 24s                       ","                                        ","          ",1,1,"CS   ",21.5,23.12,21.5,23.12,-1.62,-1.62,-0.0753
"KALO1   ","Kale OG bunch 12s                  ","                                        ","          ",3,3,"CS   ",28.5,29.1266,85.5,87.3798,-1.88,-0.6266,-0.022
"MICO6   ","Micro Sunnies OG clam 2oz          ","                                        ","          ",59,221,"EA   ",2.379,2.4,525.75,530.4,-4.65,-0.021,-0.0088
"PAR2    ","Parsley Curly bunch 30s 1/2 bu     ","                                        ","          ",8,8,"CS   ",22.5,23.1,180,184.8,-4.8,-0.6,-0.0267
"GAR2    ","Garlic Scape 10#                   ","                                        ","          ",1,1,"CS   ",31,36.39,31,36.39,-5.39,-5.39,-0.1739
"DAN1    ","Dandelion Greens bunch 12s         ","                                        ","          ",1,1,"CS   ",20.75,26.22,20.75,26.22,-5.47,-5.47,-0.2636
"TOTE4   ","PKG Tote Paper Apple Fishkill 5#   ","ECO-branded                             ","          ",1,11100,"EA   ",0.172,0.1725,1909.2,1914.75,-5.55,-0.0005,-0.0029
"CAB7    ","Cabbage Savoy 12-18s 50#           ","                                        ","          ",1,1,"CS   ",28.5,34.22,28.5,34.22,-5.72,-5.72,-0.2007
"SQU64   ","Squash Winter Mix ~40#             ","                                        ","          ",1,1,"CS   ",20,25.84,20,25.84,-5.84,-5.84,-0.292
"BEE11   ","Beet Gold cut bag 25#              ","                                        ","          ",2,6,"BG   ",26.5,27.545,159,165.27,-6.27,-1.045,-0.0394
"PEP25   ","Pepper Hot Mix 1/2bu               ","                                        ","          ",2,2,"CS   ",25.125,28.545,50.25,57.09,-6.84,-3.42,-0.1361
"COLO1   ","Collard Greens OG bunch 12s        ","                                        ","          ",2,2,"CS   ",24,27.64,48,55.28,-7.28,-3.64,-0.1517
"KALO2   ","Kale Tuscan OG bunch 12s           ","                                        ","          ",2,2,"CS   ",26.875,31.39,53.75,62.78,-9.03,-4.515,-0.168
"APPE945 ","Apple HRLM ECO mix 1/2bu           ","                                        ","          ",5,1,"CS   ",34,44.4,34,44.4,-10.4,-10.4,-0.3059
"SQU47   ","Squash Butternut peeld/dicd 12/20oz","                                        ","          ",5,5,"CS   ",21.5,23.786,107.5,118.93,-11.43,-2.286,-0.1063
"RHU1    ","Rhubarb loose 20#                  ","                                        ","          ",18,79,"CS   ",35.5004,35.6849,2804.53,2819.1102,-14.58,-0.1845,-0.0052
"KALO13  ","Kale Red Curly OG bunch 12s        ","                                        ","          ",5,5,"CS   ",26.45,29.638,132.25,148.19,-15.94,-3.188,-0.1205
"CAB2    ","Cabbage Red 12-18s 50#             ","                                        ","          ",36,39,"CS   ",23.6731,24.0938,923.25,939.6599,-16.41,-0.4207,-0.0178
"LETO2   ","Lettuce Green Leaf OG 12s          ","                                        ","          ",6,6,"CS   ",26.0283,29.0033,156.17,174.02,-17.85,-2.975,-0.1143
"COL1    ","Collard Greens bunch 12s           ","                                        ","          ",18,18,"CS   ",18.6806,19.6928,336.25,354.47,-18.22,-1.0122,-0.0542
"PER1    ","Pear Bartlett Red 4/5bu ~40#       ","                                        ","          ",1,12,"CS   ",44,45.5334,528,546.4008,-18.4,-1.5334,-0.0348
"SWI9    ","Swiss Chard Rainbow bunch 14s      ","                                        ","          ",4,8,"CS   ",20.375,22.76,163,182.08,-19.08,-2.385,-0.1171
"CAR7    ","Carrot Rainbow bunch 14s           ","                                        ","          ",5,5,"CS   ",23.75,27.596,118.75,137.98,-19.23,-3.846,-0.1619
"LETO3   ","Lettuce Red Leaf OG 12s            ","                                        ","          ",6,6,"CS   ",26.0283,29.4567,156.17,176.74,-20.57,-3.4284,-0.1317
"BEE3    ","Beet Gold bunch 12s                ","                                        ","          ",21,23,"CS   ",22.8261,23.8557,525,548.6802,-23.68,-1.0296,-0.0451
"MIN1    ","Mint bunch 12s                     ","                                        ","          ",4,4,"CS   ",12.25,18.945,49,75.78,-26.78,-6.695,-0.5465
"LETO7   ","Lettuce Romaine OG 12s             ","                                        ","          ",6,6,"CS   ",24.5467,29.3383,147.28,176.03,-28.75,-4.7916,-0.1952
"SWIO10  ","Swiss Chard Rainbow OG bunch 12s   ","                                        ","          ",8,5,"CS   ",23,28.894,115,144.47,-29.47,-5.894,-0.2563
"KOH5    ","Kohlrabi Red 12s                   ","                                        ","          ",3,7,"CS   ",15.1071,19.5329,105.75,136.73,-30.98,-4.4258,-0.293
"KALO14  ","Kale Green Curly OG bunch 12s      ","                                        ","          ",7,4,"CS   ",20.375,28.27,81.5,113.08,-31.58,-7.895,-0.3875
"SQU53   ","Squash Butternut peeled/halved 10# ","                                        ","          ",2,5,"CS   ",12.25,19.608,61.25,98.04,-36.79,-7.358,-0.6007
"SQU51   ","Squash Butternut peeld/dice bag 10#","                                        ","          ",3,10,"CS   ",14.75,18.696,147.5,186.96,-39.46,-3.946,-0.2675
"MEL1    ","Melon Sugar Baby 6s                ","                                        ","          ",5,6,"CS   ",14.1667,20.89,85,125.34,-40.34,-6.7233,-0.4746
"PUM14   ","Pumpkin Casperita 1-1/9 bu ~38#    ","                                        ","          ",11,13,"CS   ",33.1731,36.5646,431.25,475.3403,-44.09,-3.3915,-0.1022
"LET10   ","Lettuce Boston 12s                 ","                                        ","          ",9,11,"CS   ",12.5,16.6273,137.5,182.9,-45.4,-4.1273,-0.3302
"TOTE3   ","PKG Tote Paper Apple 4#            ","                                        ","          ",1,25,"EA   ",0.1,2.25,2.5,56.25,-53.75,-2.15,-21.5
"POT34   ","Potato Silverton Russet bag 50#    ","                                        ","          ",1,10,"CS   ",14,20.397,140,203.97,-63.97,-6.397,-0.4569
"PCHE16  ","Peach ECO med loose 25#            ","                                        ","          ",4,60,"CS   ",18.65,20,1119,1200,-81,-1.35,-0.0724
"CAU5    ","Cauliflower 9s                     ","                                        ","          ",43,56,"CS   ",21,22.6054,1176,1265.9047,-89.9,-1.6054,-0.0764
"RAD1    ","Radish Red bunch 24s               ","                                        ","          ",83,99,"CS   ",25.4268,26.3983,2517.25,2613.4274,-96.18,-0.9715,-0.0382
"LET3    ","Lettuce Red Leaf 12s               ","                                        ","          ",25,28,"CS   ",14.4346,17.8721,404.17,500.4197,-96.25,-3.4375,-0.2381
"SQU58   ","Squash Gourd small Mix 1-1/9bu     ","                                        ","          ",7,11,"CS   ",20.0455,29.0282,220.5,319.31,-98.81,-8.9827,-0.4481
"SQU57   ","Squash Gourd small  Mix 1/2bu      ","                                        ","          ",15,24,"CS   ",21.1458,25.3172,507.5,607.6116,-100.11,-4.1714,-0.1973
"CAU1    ","Cauliflower 12s                    ","                                        ","          ",81,106,"CS   ",26,27.0063,2756,2862.6689,-106.67,-1.0063,-0.0387
"LET2    ","Lettuce Green Leaf 12s             ","                                        ","          ",29,32,"CS   ",14.4428,18.1737,462.17,581.5594,-119.39,-3.7309,-0.2583
"KAL1    ","Kale bunch 12s                     ","                                        ","          ",57,62,"CS   ",17.754,19.9527,1100.75,1237.0657,-136.32,-2.1987,-0.1238
"SQU16   ","Squash Delicata 1/2 bu ~20#        ","                                        ","          ",63,81,"CS   ",19.6037,22.3715,1587.9,1812.0902,-224.19,-2.7678,-0.1412
"TOTE12  ","PKG Pouch Heirloom Master 16/12oz  ","                                        ","          ",5,5320,"EA   ",1.35,1.3948,7182,7420.336,-238.34,-0.0448,-0.0332
"LET7    ","Lettuce Romaine 12s                ","                                        ","          ",36,53,"CS   ",14.2123,19.4045,753.25,1028.4406,-275.19,-5.1922,-0.3653
"CIL1    ","Cilantro bunch 24s                 ","                                        ","          ",85,100,"CS   ",20.64,23.5482,2064,2354.8229,-290.82,-2.9082,-0.1409
"BSKT2   ","PKG Basket Peach 3.5#              ","                                        ","          ",10,72962,"EA   ",0.2856,0.2899,20838.86,21152.401,-313.54,-0.0043,-0.015
"TOM31   ","Tomato Beefsteak greenhouse 10#    ","                                        ","          ",116,515,"CS   ",19.9466,20.6836,10272.5,10652.0615,-379.56,-0.737,-0.0369
"POLY5   ","PKG Polybag Apple ECO 3# ea        ","ECO-branded                             ","          ",2,20100,"EA   ",0.0642,0.0835,1290,1679,-389,-0.0193,-0.3016
"TOTE14  ","PKG Tote Paper Apple Phoenix 5#    ","ECO-branded                             ","          ",1,5500,"EA   ",0.172,0.2467,946,1356.85,-410.85,-0.0747,-0.4343
"POT30   ","Potato Russet bag 10/5# HNF        ","                                        ","          ",7,76,"BG   ",18,23.9226,1368,1818.1176,-450.12,-5.9226,-0.329
"PUNN2   ","PKG Punnet Peach Master            ","                                        ","          ",4,9853,"EA   ",1.8408,1.8907,18137.02,18628.9621,-491.94,-0.0499,-0.0271
"COR3    ","Corn Sweet bag 60s                 ","                                        ","          ",171,1605,"CS   ",21.3513,21.742,34268.8,34895.8354,-627.04,-0.3907,-0.0183
"POT29   ","Potato White bag 10/5# HNF         ","                                        ","          ",9,147,"BG   ",18,22.9227,2646,3369.6369,-723.64,-4.9227,-0.2735
"POT9    ","Potato White bag 10#               ","                                        ","          ",4,100,"BG   ",3.25,12.9226,325,1292.26,-967.26,-9.6726,-2.9762
"APP14   ","Apple McIntosh 88s                 ","                                        ","          ",29,563,"CS   ",32.9263,35.6432,18537.5,20067.1281,-1529.63,-2.7169,-0.0825
"BRO2    ","Broccoli 20#                       ","                                        ","          ",278,1035,"CS   ",22.4321,26.2297,23217.26,27147.7398,-3930.48,-3.7976,-0.1693
"TOTE11  ","PKG Tote Pouch Heirloom 1#         ","                                        ","          ",4,92,"TH   ",72.32,131.019,6653.44,12053.748,-5400.31,-58.699,-0.8117
"PUNN1   ","PKG Punnet Peach                   ","                                        ","          ",5,71647,"EA   ",0.3302,0.417,23655.49,29879.2948,-6223.8,-0.0868,-0.2631
"TOTE9   ","PKG Tote Pouch TJs 4#              ","                                        ","500       ",25,754,"TH   ",175.435,183.7209,132278,138525.5554,-6247.56,-8.2859,-0.0472
